tshirt,positive_pant,detailed,medium,low,empty,dif
167358699,168703206,"An image of a light wash denim A-line mini skirt with a high-rise fit, sturdy cotton fabric, subtle fading, and a raw frayed hem",Generate an image of a light wash A-line denim mini skirt with a high-waist fit,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
167358699,168703206,"An image of a light wash denim A-line mini skirt with a high-rise fit, sturdy cotton fabric, subtle fading, and a raw frayed hem",Generate an image of a light wash A-line denim mini skirt with a high-waist fit,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
167358699,168703206,"An image of a light wash denim A-line mini skirt with a high-rise fit, sturdy cotton fabric, subtle fading, and a raw frayed hem",Generate an image of a light wash A-line denim mini skirt with a high-waist fit,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
167358699,168703206,"An image of a light wash denim A-line mini skirt with a high-rise fit, sturdy cotton fabric, subtle fading, and a raw frayed hem",Generate an image of a light wash A-line denim mini skirt with a high-waist fit,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
196924277,196689508,"Generate an image of light-wash distressed skinny denim jeans, mid-rise, with ripped knees, subtle fading, frayed hems, and a close, form-fitting silhouette",Generate an image of light-wash distressed skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
170245502,179663360,"An image of a bright orange pleated midi skirt crafted from lightweight polyester fabric, featuring an A-line fit, structured knife pleats, and a mid-calf hem",Generate an image of a bright orange pleated midi skirt with an A-line fit,Generate an image of a pleated midi skirt, ,"A photo of a Skirt, on white background, high quality."
170245502,179663360,"An image of a bright orange pleated midi skirt crafted from lightweight polyester fabric, featuring an A-line fit, structured knife pleats, and a mid-calf hem",Generate an image of a bright orange pleated midi skirt with an A-line fit,Generate an image of a pleated midi skirt, ,"A photo of a Skirt, on white background, high quality."
198613802,194927197,"An image of light pink cotton denim skinny jeans featuring distressed frayed rips, a mid-rise waistband, classic five-pocket styling, and ankle-length slim fit","Generate an image of light pink distressed skinny jeans with a tight, tapered fit",Generate an image of distressed skinny jeans, ,"A photo of a Jeans, on white background, high quality."
198613802,194927197,"An image of light pink cotton denim skinny jeans featuring distressed frayed rips, a mid-rise waistband, classic five-pocket styling, and ankle-length slim fit","Generate an image of light pink distressed skinny jeans with a tight, tapered fit",Generate an image of distressed skinny jeans, ,"A photo of a Jeans, on white background, high quality."
198613802,194927197,"An image of light pink cotton denim skinny jeans featuring distressed frayed rips, a mid-rise waistband, classic five-pocket styling, and ankle-length slim fit","Generate an image of light pink distressed skinny jeans with a tight, tapered fit",Generate an image of distressed skinny jeans, ,"A photo of a Jeans, on white background, high quality."
198613802,194927197,"An image of light pink cotton denim skinny jeans featuring distressed frayed rips, a mid-rise waistband, classic five-pocket styling, and ankle-length slim fit","Generate an image of light pink distressed skinny jeans with a tight, tapered fit",Generate an image of distressed skinny jeans, ,"A photo of a Jeans, on white background, high quality."
198613802,194927197,"An image of light pink cotton denim skinny jeans featuring distressed frayed rips, a mid-rise waistband, classic five-pocket styling, and ankle-length slim fit","Generate an image of light pink distressed skinny jeans with a tight, tapered fit",Generate an image of distressed skinny jeans, ,"A photo of a Jeans, on white background, high quality."
